222.5797 	EXP 	recall_text: text = 'pu'
222.6734 	DATA 	Keypress: t
222.7297 	EXP 	recall_text: text = 'put'
222.9473 	DATA 	Keypress: return
224.5913 	EXP 	recall_text: text = ''
224.5913 	EXP 	recall_inst: autoDraw = False
224.5913 	EXP 	recall_text: autoDraw = False
224.5913 	EXP 	Set playback playing
227.9472 	EXP 	Set playback paused
227.9472 	EXP 	recall_inst: autoDraw = True
227.9472 	EXP 	recall_text: autoDraw = True
228.2830 	DATA 	Keypress: s
228.3116 	EXP 	recall_text: text = 's'
228.3651 	DATA 	Keypress: c
228.3948 	EXP 	recall_text: text = 'sc'
228.4880 	DATA 	Keypress: o
228.5459 	EXP 	recall_text: text = 'sco'
228.6145 	DATA 	Keypress: o
228.6458 	EXP 	recall_text: text = 'scoo'
228.7828 	DATA 	Keypress: p
228.8119 	EXP 	recall_text: text = 'scoop'
228.9888 	DATA 	Keypress: return
230.6707 	EXP 	recall_text: text = ''
230.6707 	EXP 	recall_inst: autoDraw = False
230.6707 	EXP 	recall_text: autoDraw = False
230.6707 	EXP 	Set playback playing
233.9947 	EXP 	Set playback paused
233.9947 	EXP 	recall_inst: autoDraw = True
233.9947 	EXP 	recall_text: autoDraw = True
235.6345 	DATA 	Keypress: p
235.6623 	EXP 	recall_text: text = 'p'
235.7056 	DATA 	Keypress: u
235.7620 	EXP 	recall_text: text = 'pu'
235.8162 	DATA 	Keypress: t
235.8451 	EXP 	recall_text: text = 'put'
236.0157 	DATA 	Keypress: return
237.6625 	EXP 	recall_text: text = ''
237.6625 	EXP 	recall_inst: autoDraw = False
237.6625 	EXP 	recall_text: autoDraw = False
237.6625 	EXP 	Set playback playing
241.5289 	EXP 	Set playback paused
241.5289 	EXP 	recall_inst: autoDraw = True
241.5289 	EXP 	recall_text: autoDraw = True
242.9983 	DATA 	Keypress: c
243.0292 	EXP 	recall_text: text = 'c'
243.1130 	DATA 	Keypress: l
243.1457 	EXP 	recall_text: text = 'cl'
243.2990 	DATA 	Keypress: o
243.3289 	EXP 	recall_text: text = 'clo'
243.4327 	DATA 	Keypress: s
243.4617 	EXP 	recall_text: text = 'clos'
243.5384 	DATA 	Keypress: e
243.5958 	EXP 	recall_text: text = 'close'
243.8383 	DATA 	Keypress: return
245.5141 	EXP 	recall_text: text = ''
245.5141 	EXP 	recall_inst: autoDraw = False
245.5141 	EXP 	recall_text: autoDraw = False
245.5141 	EXP 	Set playback playing
253.8964 	EXP 	Set playback paused
253.8964 	EXP 	recall_inst: autoDraw = True
253.8964 	EXP 	recall_text: autoDraw = True
254.2642 	DATA 	Keypress: t
254.2945 	EXP 	recall_text: text = 't'
254.4502 	DATA 	Keypress: u
254.4795 	EXP 	recall_text: text = 'tu'
254.9804 	DATA 	Keypress: r
255.0118 	EXP 	recall_text: text = 'tur'
255.1467 	DATA 	Keypress: n
255.1798 	EXP 	recall_text: text = 'turn'
255.6207 	DATA 	Keypress: return
257.2945 	EXP 	recall_text: text = ''
257.2945 	EXP 	recall_inst: autoDraw = False
257.2945 	EXP 	recall_text: autoDraw = False
257.2945 	EXP 	Set playback playing
261.7628 	EXP 	Set playback paused
261.7628 	EXP 	recall_inst: autoDraw = True
261.7628 	EXP 	recall_text: autoDraw = True
270.9114 	DATA 	Keypress: t
270.9452 	EXP 	recall_text: text = 't'
271.1369 	DATA 	Keypress: a
271.1951 	EXP 	recall_text: text = 'ta'
271.2970 	DATA 	Keypress: k
271.3274 	EXP 	recall_text: text = 'tak'
271.5466 	DATA 	Keypress: e
271.5787 	EXP 	recall_text: text = 'take'
271.8965 	DATA 	Keypress: return
273.5549 	EXP 	recall_text: text = ''
273.5549 	EXP 	recall_inst: autoDraw = False
